md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,image_path
21612f71ee8f859d3c66a79973d9713f,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4807,httpwwwatlasdermatologicocombrimgimageId4807.jpg,data/images/train/21612f71ee8f859d3c66a79973d9713f.jpg
f9a5cb2adb770c494092ff56b09d8ce0,2,2,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2383,httpwwwatlasdermatologicocombrimgimageId2383.jpg,data/images/train/f9a5cb2adb770c494092ff56b09d8ce0.jpg
fa16733be6f59f72acb41027742cb796,3,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5977,httpwwwatlasdermatologicocombrimgimageId5977.jpg,data/images/train/fa16733be6f59f72acb41027742cb796.jpg
07a5a64873c77ab7774d61b2cf85ba2e,5,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5734,httpwwwatlasdermatologicocombrimgimageId5734.jpg,data/images/train/07a5a64873c77ab7774d61b2cf85ba2e.jpg
5e566d87b29ea50ec4008042312241cb,4,3,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5579,httpwwwatlasdermatologicocombrimgimageId5579.jpg,data/images/train/5e566d87b29ea50ec4008042312241cb.jpg
645611168857052753eb743e372678be,3,3,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4621,httpwwwatlasdermatologicocombrimgimageId4621.jpg,data/images/train/645611168857052753eb743e372678be.jpg
fd67d2f1fffe3c92e3889a4f62f0fb3c,3,4,lichen planus,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=8385,httpwwwatlasdermatologicocombrimgimageId8385.jpg,data/images/train/fd67d2f1fffe3c92e3889a4f62f0fb3c.jpg
e0fa8ede5c3dfb5aa5ed404899f0a176,2,4,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7140,httpwwwatlasdermatologicocombrimgimageId7140.jpg,data/images/train/e0fa8ede5c3dfb5aa5ed404899f0a176.jpg
d8e4dab281628f85ee5a2353cb0fe25f,5,5,lupus subacute,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4383,httpwwwatlasdermatologicocombrimgimageId4383.jpg,data/images/train/d8e4dab281628f85ee5a2353cb0fe25f.jpg
97e86e483f1a77f93c7791310d4687bd,3,3,syringoma,benign dermal,benign,5 Potentially,http://atlasdermatologico.com.br/img?imageId=7138,httpwwwatlasdermatologicocombrimgimageId7138.jpg,data/images/train/97e86e483f1a77f93c7791310d4687bd.jpg
9016573f138e50e4bddb1e8013b763ff,-1,-1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3036,httpwwwatlasdermatologicocombrimgimageId3036.jpg,data/images/train/9016573f138e50e4bddb1e8013b763ff.jpg
ae1f6928e3eef6a1fcc69e5b7faa7f97,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5653,httpwwwatlasdermatologicocombrimgimageId5653.jpg,data/images/train/ae1f6928e3eef6a1fcc69e5b7faa7f97.jpg
880e841479be24b7569923e9e4b82ecd,3,3,lymphangioma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4148,httpwwwatlasdermatologicocombrimgimageId4148.jpg,data/images/train/880e841479be24b7569923e9e4b82ecd.jpg
0dfef32f62e52aa8133b7434ab2aed56,2,2,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2324,httpwwwatlasdermatologicocombrimgimageId2324.jpg,data/images/train/0dfef32f62e52aa8133b7434ab2aed56.jpg
e45f82fff18db54afa157aa70b394184,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5916,httpwwwatlasdermatologicocombrimgimageId5916.jpg,data/images/train/e45f82fff18db54afa157aa70b394184.jpg
f1282230c2c93f135d53b154c3f4e2be,-1,4,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2244,httpwwwatlasdermatologicocombrimgimageId2244.jpg,data/images/train/f1282230c2c93f135d53b154c3f4e2be.jpg
96e320998184af49bfc791c8f1b0e174,3,4,melanoma,malignant melanoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4300,httpwwwatlasdermatologicocombrimgimageId4300.jpg,data/images/train/96e320998184af49bfc791c8f1b0e174.jpg
8a1fa844304fe80fd5c72b45073a50e9,4,2,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4335,httpwwwatlasdermatologicocombrimgimageId4335.jpg,data/images/train/8a1fa844304fe80fd5c72b45073a50e9.jpg
395d4ac2bdccd66b28aebb962a0e49d0,3,4,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7727,httpwwwatlasdermatologicocombrimgimageId7727.jpg,data/images/train/395d4ac2bdccd66b28aebb962a0e49d0.jpg
ea662c019df30d85abbbdc57aa1b1efc,4,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5768,httpwwwatlasdermatologicocombrimgimageId5768.jpg,data/images/train/ea662c019df30d85abbbdc57aa1b1efc.jpg
67c9271813f07f5311e2cb435a817403,2,3,basal cell carcinoma,malignant epidermal,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=628,httpwwwatlasdermatologicocombrimgimageId628.jpg,data/images/train/67c9271813f07f5311e2cb435a817403.jpg
9371b89247ec4e39c05760c2ccaef840,2,4,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6808,httpwwwatlasdermatologicocombrimgimageId6808.jpg,data/images/train/9371b89247ec4e39c05760c2ccaef840.jpg
d9792a7746b21ae454cc239421679149,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4790,httpwwwatlasdermatologicocombrimgimageId4790.jpg,data/images/train/d9792a7746b21ae454cc239421679149.jpg
edd27452ba4e8a5ee428f2c05d3a37a2,3,4,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4833,httpwwwatlasdermatologicocombrimgimageId4833.jpg,data/images/train/edd27452ba4e8a5ee428f2c05d3a37a2.jpg
d08fe653b82372be660a7a0ace43b98e,4,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6239,httpwwwatlasdermatologicocombrimgimageId6239.jpg,data/images/train/d08fe653b82372be660a7a0ace43b98e.jpg
15a259f7d6ba10129c0cc837d551a5b8,5,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2986,httpwwwatlasdermatologicocombrimgimageId2986.jpg,data/images/train/15a259f7d6ba10129c0cc837d551a5b8.jpg
1599f93730e3fcdff0698a0f118b1c35,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5685,httpwwwatlasdermatologicocombrimgimageId5685.jpg,data/images/train/1599f93730e3fcdff0698a0f118b1c35.jpg
a287eee904ba42152dba6404fc8271a6,2,2,rhinophyma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6488,httpwwwatlasdermatologicocombrimgimageId6488.jpg,data/images/train/a287eee904ba42152dba6404fc8271a6.jpg
42ca868d015f5b088e3bfbd28db1621f,1,1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2998,httpwwwatlasdermatologicocombrimgimageId2998.jpg,data/images/train/42ca868d015f5b088e3bfbd28db1621f.jpg
43889fde12ee242a0c5dc110556867a2,4,3,hidradenitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2653,httpwwwatlasdermatologicocombrimgimageId2653.jpg,data/images/train/43889fde12ee242a0c5dc110556867a2.jpg
df3a97d6bff0ba463128b26f84b0d7b5,6,6,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3843,httpwwwatlasdermatologicocombrimgimageId3843.jpg,data/images/train/df3a97d6bff0ba463128b26f84b0d7b5.jpg
f87a87ee670454c5738bca11f4078c6e,-1,6,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4508,httpwwwatlasdermatologicocombrimgimageId4508.jpg,data/images/train/f87a87ee670454c5738bca11f4078c6e.jpg
3f2c3e10a38558965458599b2c95f56c,5,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6915,httpwwwatlasdermatologicocombrimgimageId6915.jpg,data/images/train/3f2c3e10a38558965458599b2c95f56c.jpg
fd387bbfb5cf71602a2fd61c3b7460f1,4,4,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1147,httpwwwatlasdermatologicocombrimgimageId1147.jpg,data/images/train/fd387bbfb5cf71602a2fd61c3b7460f1.jpg
215eb2877e4cbc67b4a949d00637c4e6,5,6,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7929,httpwwwatlasdermatologicocombrimgimageId7929.jpg,data/images/train/215eb2877e4cbc67b4a949d00637c4e6.jpg
4442aec61aba4663d4810c0786ed86c8,1,1,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=570,httpwwwatlasdermatologicocombrimgimageId570.jpg,data/images/train/4442aec61aba4663d4810c0786ed86c8.jpg
3fea7ef3b544f4e5a8cfc3a6e4ce70c2,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5968,httpwwwatlasdermatologicocombrimgimageId5968.jpg,data/images/train/3fea7ef3b544f4e5a8cfc3a6e4ce70c2.jpg
11193e1f6c0ba72b0ea099526a323364,5,5,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4751,httpwwwatlasdermatologicocombrimgimageId4751.jpg,data/images/train/11193e1f6c0ba72b0ea099526a323364.jpg
00aaedcb09d25f3f5e003c7ed803c40d,3,4,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7913,httpwwwatlasdermatologicocombrimgimageId7913.jpg,data/images/train/00aaedcb09d25f3f5e003c7ed803c40d.jpg
280d3e95238a4e4ff042cf63637a3513,4,3,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=15,httpwwwatlasdermatologicocombrimgimageId15.jpg,data/images/train/280d3e95238a4e4ff042cf63637a3513.jpg
b0ba55ed5bc9eaa4ff35911a0d8d4ecc,4,-1,lymphangioma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4151,httpwwwatlasdermatologicocombrimgimageId4151.jpg,data/images/train/b0ba55ed5bc9eaa4ff35911a0d8d4ecc.jpg
910c7ae0e80a50e2774cf4b166378b18,2,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=506,httpwwwatlasdermatologicocombrimgimageId506.jpg,data/images/train/910c7ae0e80a50e2774cf4b166378b18.jpg
f5f280a94bc4b253a6dc3568f388c6a3,4,4,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7128,httpwwwatlasdermatologicocombrimgimageId7128.jpg,data/images/train/f5f280a94bc4b253a6dc3568f388c6a3.jpg
4fa9a2f6266c5e685bbce85809b99bee,5,6,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6766,httpwwwatlasdermatologicocombrimgimageId6766.jpg,data/images/train/4fa9a2f6266c5e685bbce85809b99bee.jpg
aae474e9c797f5bd5cd7956b479e6622,5,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=675,httpwwwatlasdermatologicocombrimgimageId675.jpg,data/images/train/aae474e9c797f5bd5cd7956b479e6622.jpg
6639572a19cc38f58036e3a70586ad2e,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4792,httpwwwatlasdermatologicocombrimgimageId4792.jpg,data/images/train/6639572a19cc38f58036e3a70586ad2e.jpg
8c2c49b2c62cd5a5757b20d26323a79c,4,4,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7924,httpwwwatlasdermatologicocombrimgimageId7924.jpg,data/images/train/8c2c49b2c62cd5a5757b20d26323a79c.jpg
04602d7c087dff1d1342be5dc0cd96b7,3,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6378,httpwwwatlasdermatologicocombrimgimageId6378.jpg,data/images/train/04602d7c087dff1d1342be5dc0cd96b7.jpg
7a2817fda68c42f8928a858fb3fdde37,2,1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5202,httpwwwatlasdermatologicocombrimgimageId5202.jpg,data/images/train/7a2817fda68c42f8928a858fb3fdde37.jpg
eb3fede5df6127d52cd57873cd859011,6,6,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2262,httpwwwatlasdermatologicocombrimgimageId2262.jpg,data/images/train/eb3fede5df6127d52cd57873cd859011.jpg
b878f127ee88d2357c4b304f567a32e2,4,2,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4525,httpwwwatlasdermatologicocombrimgimageId4525.jpg,data/images/train/b878f127ee88d2357c4b304f567a32e2.jpg
e52416971eb5fe8007cc8bb3de59457a,1,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4582,httpwwwatlasdermatologicocombrimgimageId4582.jpg,data/images/train/e52416971eb5fe8007cc8bb3de59457a.jpg
4f41874dfddce44f255b0a1398a68a6c,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3756,httpwwwatlasdermatologicocombrimgimageId3756.jpg,data/images/train/4f41874dfddce44f255b0a1398a68a6c.jpg
ae6422da1482959eb5e1251b7694014d,4,3,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4608,httpwwwatlasdermatologicocombrimgimageId4608.jpg,data/images/train/ae6422da1482959eb5e1251b7694014d.jpg
0ae005fdebce9fbc7e772a5b851b554f,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4824,httpwwwatlasdermatologicocombrimgimageId4824.jpg,data/images/train/0ae005fdebce9fbc7e772a5b851b554f.jpg
389b5f3f7b34521da0dc1c1a6fc3d755,4,3,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5509,httpwwwatlasdermatologicocombrimgimageId5509.jpg,data/images/train/389b5f3f7b34521da0dc1c1a6fc3d755.jpg
57aab823a0d448956ba9f1d82492a623,2,2,dermatomyositis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1451,httpwwwatlasdermatologicocombrimgimageId1451.jpg,data/images/train/57aab823a0d448956ba9f1d82492a623.jpg
1ed53774dfae21b81495cab1d16f1149,2,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6851,httpwwwatlasdermatologicocombrimgimageId6851.jpg,data/images/train/1ed53774dfae21b81495cab1d16f1149.jpg
d4381a189f50d3307526b90b1abc7b9e,5,5,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4752,httpwwwatlasdermatologicocombrimgimageId4752.jpg,data/images/train/d4381a189f50d3307526b90b1abc7b9e.jpg
1a848ff1c42090d168810523536413ca,4,4,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7627,httpwwwatlasdermatologicocombrimgimageId7627.jpg,data/images/train/1a848ff1c42090d168810523536413ca.jpg
d8f292e57a074853bfbdb305a9eb73f6,3,2,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7126,httpwwwatlasdermatologicocombrimgimageId7126.jpg,data/images/train/d8f292e57a074853bfbdb305a9eb73f6.jpg
12cbe66e3a99633092732daf3351b3c2,4,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=608,httpwwwatlasdermatologicocombrimgimageId608.jpg,data/images/train/12cbe66e3a99633092732daf3351b3c2.jpg
e82cda3eeecc9ba74ba226cc1f8efc38,1,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=631,httpwwwatlasdermatologicocombrimgimageId631.jpg,data/images/train/e82cda3eeecc9ba74ba226cc1f8efc38.jpg
835965eb33ec5867041982daf17cd3b8,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4116,httpwwwatlasdermatologicocombrimgimageId4116.jpg,data/images/train/835965eb33ec5867041982daf17cd3b8.jpg
afc4bdb0cdefbdb03a1335a89ebe49c6,4,4,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2930,httpwwwatlasdermatologicocombrimgimageId2930.jpg,data/images/train/afc4bdb0cdefbdb03a1335a89ebe49c6.jpg
9b518b58085822ad40df1ff8bd7d04f3,1,1,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2381,httpwwwatlasdermatologicocombrimgimageId2381.jpg,data/images/train/9b518b58085822ad40df1ff8bd7d04f3.jpg
0d240e7e0263db3d01450e39cecdb4cc,3,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6833,httpwwwatlasdermatologicocombrimgimageId6833.jpg,data/images/train/0d240e7e0263db3d01450e39cecdb4cc.jpg
de8f05a30e88e60dd6b40d42bdd243b0,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5651,httpwwwatlasdermatologicocombrimgimageId5651.jpg,data/images/train/de8f05a30e88e60dd6b40d42bdd243b0.jpg
038072ab255ee58d9e2d0fd10be20648,5,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3017,httpwwwatlasdermatologicocombrimgimageId3017.jpg,data/images/train/038072ab255ee58d9e2d0fd10be20648.jpg
0e7a6a73ac474fe2c073e1934e31bded,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4825,httpwwwatlasdermatologicocombrimgimageId4825.jpg,data/images/train/0e7a6a73ac474fe2c073e1934e31bded.jpg
5d84242492c67cc3ae9c230cbccfb962,4,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7908,httpwwwatlasdermatologicocombrimgimageId7908.jpg,data/images/train/5d84242492c67cc3ae9c230cbccfb962.jpg
9f3207b72146e9dff36260970e84bbb3,5,-1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=8600,httpwwwatlasdermatologicocombrimgimageId8600.jpg,data/images/train/9f3207b72146e9dff36260970e84bbb3.jpg
0b493c95334b657db373d95221602905,3,3,hidradenitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2665,httpwwwatlasdermatologicocombrimgimageId2665.jpg,data/images/train/0b493c95334b657db373d95221602905.jpg
e33d5763850aa527849bbbdd5f13a470,-1,-1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5149,httpwwwatlasdermatologicocombrimgimageId5149.jpg,data/images/train/e33d5763850aa527849bbbdd5f13a470.jpg
10dd3cb56c334e940096b8d933b3dc70,-1,4,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2426,httpwwwatlasdermatologicocombrimgimageId2426.jpg,data/images/train/10dd3cb56c334e940096b8d933b3dc70.jpg
ad978626b337ed14838ed13d21c1cb10,3,3,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3725,httpwwwatlasdermatologicocombrimgimageId3725.jpg,data/images/train/ad978626b337ed14838ed13d21c1cb10.jpg
ecf26e7c8b590d8b2f41c51de905e9fb,3,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7676,httpwwwatlasdermatologicocombrimgimageId7676.jpg,data/images/train/ecf26e7c8b590d8b2f41c51de905e9fb.jpg
7be62f84971982a3658776983a345b70,5,3,rhinophyma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6487,httpwwwatlasdermatologicocombrimgimageId6487.jpg,data/images/train/7be62f84971982a3658776983a345b70.jpg
3f014488acf61087ab152f8dc5fac8b3,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4265,httpwwwatlasdermatologicocombrimgimageId4265.jpg,data/images/train/3f014488acf61087ab152f8dc5fac8b3.jpg
3b2390db9f751a0c32e6710232e651ef,2,1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1706,httpwwwatlasdermatologicocombrimgimageId1706.jpg,data/images/train/3b2390db9f751a0c32e6710232e651ef.jpg
12ac338804ee17a60ddafa93a9f6f69a,6,6,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6569,httpwwwatlasdermatologicocombrimgimageId6569.jpg,data/images/train/12ac338804ee17a60ddafa93a9f6f69a.jpg
590979a084a85408d1424b43093a06e8,1,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8074,httpwwwatlasdermatologicocombrimgimageId8074.jpg,data/images/train/590979a084a85408d1424b43093a06e8.jpg
143dbf4a49b402e7dab5c90cb966000a,6,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3156,httpwwwatlasdermatologicocombrimgimageId3156.jpg,data/images/train/143dbf4a49b402e7dab5c90cb966000a.jpg
4d182c09146b8dbf243ac83b53fc7788,5,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3242,httpwwwatlasdermatologicocombrimgimageId3242.jpg,data/images/train/4d182c09146b8dbf243ac83b53fc7788.jpg
a0ad0aa147ef949636cfb97bbcc94e89,3,2,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2284,httpwwwatlasdermatologicocombrimgimageId2284.jpg,data/images/train/a0ad0aa147ef949636cfb97bbcc94e89.jpg
228c237da9bca35c55632db3a7b78264,1,1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2992,httpwwwatlasdermatologicocombrimgimageId2992.jpg,data/images/train/228c237da9bca35c55632db3a7b78264.jpg
61476bff344f64f26b8a946403681ffb,2,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4206,httpwwwatlasdermatologicocombrimgimageId4206.jpg,data/images/train/61476bff344f64f26b8a946403681ffb.jpg
d3d28c058135000a75ff9a37126dc316,2,1,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6935,httpwwwatlasdermatologicocombrimgimageId6935.jpg,data/images/train/d3d28c058135000a75ff9a37126dc316.jpg
426772b7739722773d5fa491c5a7cb8e,3,3,erythema multiforme,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1967,httpwwwatlasdermatologicocombrimgimageId1967.jpg,data/images/train/426772b7739722773d5fa491c5a7cb8e.jpg
ecd97fd36f39e9fd52f09f50c3dc59b5,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4308,httpwwwatlasdermatologicocombrimgimageId4308.jpg,data/images/train/ecd97fd36f39e9fd52f09f50c3dc59b5.jpg
ce0f998f42268ec4b4da74184199ac53,2,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4930,httpwwwatlasdermatologicocombrimgimageId4930.jpg,data/images/train/ce0f998f42268ec4b4da74184199ac53.jpg
0bc9e550f5428ba100d3cd202eb3a033,2,3,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7113,httpwwwatlasdermatologicocombrimgimageId7113.jpg,data/images/train/0bc9e550f5428ba100d3cd202eb3a033.jpg
67df381b4828feddef55b2fe4f55108a,3,3,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5582,httpwwwatlasdermatologicocombrimgimageId5582.jpg,data/images/train/67df381b4828feddef55b2fe4f55108a.jpg
0f02445f98cf1f8c15392989839ffc5b,2,2,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5628,httpwwwatlasdermatologicocombrimgimageId5628.jpg,data/images/train/0f02445f98cf1f8c15392989839ffc5b.jpg
90e0fa1b97f1294f112f2a60c0cd415c,6,6,dyshidrotic eczema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1549,httpwwwatlasdermatologicocombrimgimageId1549.jpg,data/images/train/90e0fa1b97f1294f112f2a60c0cd415c.jpg
248f33ad890e77be495933b4b7a81654,4,4,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1887,httpwwwatlasdermatologicocombrimgimageId1887.jpg,data/images/train/248f33ad890e77be495933b4b7a81654.jpg
adee2f13eae3b495ec4231cc2ea97c7e,2,1,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7781,httpwwwatlasdermatologicocombrimgimageId7781.jpg,data/images/train/adee2f13eae3b495ec4231cc2ea97c7e.jpg
3c5d787717c16f2982da3d2895219756,4,4,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7141,httpwwwatlasdermatologicocombrimgimageId7141.jpg,data/images/train/3c5d787717c16f2982da3d2895219756.jpg
d90824da56367bd6abe95175313c9842,3,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3772,httpwwwatlasdermatologicocombrimgimageId3772.jpg,data/images/train/d90824da56367bd6abe95175313c9842.jpg
e3da9993fc24b3b280f090495b45ebf8,2,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8089,httpwwwatlasdermatologicocombrimgimageId8089.jpg,data/images/train/e3da9993fc24b3b280f090495b45ebf8.jpg
c4019e6a8693ad04c1df4949518aaf2d,4,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=657,httpwwwatlasdermatologicocombrimgimageId657.jpg,data/images/train/c4019e6a8693ad04c1df4949518aaf2d.jpg
f41d1a82848762be8e8033c0269d5eb5,6,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4830,httpwwwatlasdermatologicocombrimgimageId4830.jpg,data/images/train/f41d1a82848762be8e8033c0269d5eb5.jpg
ddf80e12a4f947bde6fc3588009d44f1,2,3,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7121,httpwwwatlasdermatologicocombrimgimageId7121.jpg,data/images/train/ddf80e12a4f947bde6fc3588009d44f1.jpg
fbeb40eaa1d07fcd98d9495d089051ae,3,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2387,httpwwwatlasdermatologicocombrimgimageId2387.jpg,data/images/train/fbeb40eaa1d07fcd98d9495d089051ae.jpg
76c6ff58a8babae647dcc37ea074939d,2,1,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=602,httpwwwatlasdermatologicocombrimgimageId602.jpg,data/images/train/76c6ff58a8babae647dcc37ea074939d.jpg
